latitude,longitude,depth,gap,dmin,rms,place,horizontalError,depthError,magError,magNst,Magnitude,Date,Time,Amplitude,Frequency,Velocity,Seismic_Energy,Seismic_Moment,Risk_Zone,Acceleration
36.78,140.68,8.33,63.0,1.09,1.05,"6km W of Kitaibaraki, Japan",5.0,3.1,0.06,27.0,5.2,2017-08-01,17:02:05,158489319.25,0.01,1393.38,3981071705534.99,7.943282347242789e+16,Medium,55.23926771917663
30.09,131.21,41.3,138.0,1.55,0.74,"73km SSE of Nishinoomote, Japan",4.0,9.2,0.1,29.0,4.94,2017-07-31,22:36:04,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
46.12,151.08,86.0,30.0,5.8,0.78,"267km ENE of Kuril'sk, Russia",7.7,1.9,0.07,22.0,5.7,2017-07-30,21:00:49,501187233.63,0.0,2477.81,22387211385683.47,4.4668359215096166e+17,Medium,31.063323011746263
36.26,143.72,6.43,62.0,2.84,0.74,"266km ENE of Hasaki, Japan",8.0,2.8,0.05,38.0,5.3,2017-07-30,12:45:04,199526231.5,0.01,1563.39,5623413251903.49,1.1220184543019562e+17,Medium,49.23204917653732
29.29,143.24,10.0,160.0,2.37,0.71,"263km NNE of Chichi-shima, Japan",10.2,1.9,0.13,18.0,4.86,2017-07-28,10:08:30,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
36.26,142.04,12.91,88.0,1.89,1.21,"123km ENE of Hasaki, Japan",6.9,4.0,0.07,21.0,4.8,2017-07-28,07:16:28,63095734.45,0.02,879.16,1000000000000.0,1.9952623149688664e+16,Low,87.54833936466002
29.29,142.96,10.0,17.0,2.29,0.56,"255km NNE of Chichi-shima, Japan",3.1,1.7,0.06,23.0,5.3,2017-07-27,23:58:52,199526231.5,0.01,1563.39,5623413251903.49,1.1220184543019562e+17,Medium,49.23204917653732
26.88,130.17,10.0,87.0,1.42,0.91,"178km SSE of Naze, Japan",4.5,1.9,0.09,36.0,4.94,2017-07-26,13:27:48,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
26.85,130.18,10.0,113.0,1.39,0.93,"181km SSE of Naze, Japan",5.8,1.7,0.21,7.0,4.94,2017-07-26,11:42:38,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
26.9,130.18,12.0,24.0,1.42,0.71,"176km SSE of Naze, Japan",4.7,1.6,0.05,46.0,6.0,2017-07-26,10:32:57,1000000000.0,0.0,3500.0,63095734448019.43,1.2589254117941714e+18,High,21.991148575128552
42.39,145.56,25.5,143.0,1.82,0.95,"103km S of Nemuro, Japan",8.7,7.2,0.21,7.0,4.94,2017-07-25,16:55:20,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
39.5,142.06,52.39,117.0,1.49,1.1,"10km ENE of Yamada, Japan",6.4,5.8,0.08,15.0,4.6,2017-07-25,12:08:04,39810717.06,0.03,698.34,501187233627.27,1e+16,Low,110.21682918655014
44.14,149.54,28.87,139.0,5.0,0.68,"179km SE of Kuril'sk, Russia",9.3,6.9,0.11,23.0,4.94,2017-07-25,02:54:50,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
40.14,143.19,10.0,137.0,1.75,0.82,"119km ENE of Miyako, Japan",6.5,1.9,0.08,48.0,4.86,2017-07-24,18:09:15,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
40.1,139.59,7.09,99.0,1.32,0.88,"39km WSW of Noshiro, Japan",2.8,4.3,0.08,52.0,4.94,2017-07-24,02:14:59,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
40.04,143.49,10.0,101.0,1.99,0.65,"138km ENE of Miyako, Japan",5.9,1.8,0.09,13.0,5.6,2017-07-23,15:35:40,398107170.55,0.0,2208.35,15848931924611.11,3.1622776601683795e+17,Medium,34.85362167112218
49.81,156.11,85.7,160.0,3.45,0.56,"96km S of Severo-Kuril'sk, Russia",10.3,8.2,0.06,89.0,4.94,2017-07-23,12:54:11,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
45.28,124.7,10.0,40.0,3.53,0.68,"13km NW of Fuyu, China",5.8,1.9,0.07,64.0,5.2,2017-07-22,23:13:36,158489319.25,0.01,1393.38,3981071705534.99,7.943282347242789e+16,Medium,55.23926771917663
32.25,140.26,97.98,116.0,0.94,0.71,"102km SSE of Hachijo-jima, Japan",7.2,6.0,0.03,279.0,5.11,2017-07-22,09:29:32,128824955.17,0.01,1256.23,2917427014001.17,5.821032177708721e+16,Medium,61.270004567648044
40.06,143.26,29.78,122.0,1.82,0.62,"121km ENE of Miyako, Japan",7.1,4.4,0.04,217.0,5.2,2017-07-22,01:46:47,158489319.25,0.01,1393.38,3981071705534.99,7.943282347242789e+16,Medium,55.23926771917663
35.78,140.21,64.07,101.0,1.79,1.08,"6km NNW of Sakura, Japan",6.4,4.6,0.08,47.0,4.94,2017-07-21,07:07:45,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
31.5,141.26,40.75,173.0,2.02,0.44,"223km SE of Hachijo-jima, Japan",9.4,10.3,0.15,13.0,4.86,2017-07-21,01:24:08,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
37.42,141.59,31.0,39.0,0.78,0.7,"52km E of Namie, Japan",5.8,1.8,0.06,24.0,5.8,2017-07-20,00:11:24,630957344.48,0.0,2780.15,31622776601683.8,6.309573444801892e+17,Medium,27.685215775770427
41.72,143.87,30.04,138.0,0.61,0.78,"141km ESE of Shizunai, Japan",5.8,5.7,0.04,181.0,5.11,2017-07-19,09:55:01,128824955.17,0.01,1256.23,2917427014001.17,5.821032177708721e+16,Medium,61.270004567648044
26.46,126.51,101.14,28.0,1.62,0.95,"120km WNW of Naha-shi, Japan",7.0,6.1,0.08,17.0,4.8,2017-07-19,07:15:27,63095734.45,0.02,879.16,1000000000000.0,1.9952623149688664e+16,Low,87.54833936466002
41.58,142.94,41.07,143.0,0.47,1.21,"96km SSE of Shizunai, Japan",7.4,8.6,0.09,37.0,4.86,2017-07-16,11:16:02,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
34.54,141.59,10.0,139.0,2.05,0.9,"135km ESE of Katsuura, Japan",5.8,1.9,0.12,21.0,5.03,2017-07-14,10:13:51,107151930.52,0.01,1145.69,2213094709605.63,4.415704473533121e+16,Medium,67.18122408601944
35.77,139.39,64.62,145.0,1.23,0.42,"6km ENE of Fussa, Japan",4.1,11.3,0.22,6.0,4.86,2017-07-14,09:13:59,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
48.63,155.21,30.64,136.0,4.75,1.06,"237km SSW of Severo-Kuril'sk, Russia",6.9,4.5,0.07,60.0,5.11,2017-07-14,03:42:07,128824955.17,0.01,1256.23,2917427014001.17,5.821032177708721e+16,Medium,61.270004567648044
40.86,131.66,545.0,25.0,3.35,1.02,"179km ESE of Hoemul-li, North Korea",8.0,1.9,0.04,48.0,5.9,2017-07-12,19:48:07,794328234.72,0.0,3119.38,44668359215096.53,8.912509381337514e+17,Medium,24.67447453259055
26.14,128.38,16.92,76.0,0.7,1.02,"55km ESE of Haebaru, Japan",5.5,4.7,0.07,62.0,4.94,2017-07-12,19:04:31,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
35.3,141.05,25.69,117.0,0.6,1.07,"52km SSE of Hasaki, Japan",6.0,5.1,0.07,20.0,4.9,2017-07-12,05:36:13,79432823.47,0.01,986.43,1412537544622.76,2.8183829312644492e+16,Low,78.02753959080471
46.16,142.93,342.35,113.0,0.81,0.9,"53km SSE of Korsakov, Russia",8.4,4.6,0.02,667.0,5.28,2017-07-11,13:35:57,190546071.8,0.01,1527.81,5248074602497.71,1.0471285480508986e+17,Medium,50.37881091797208
37.54,141.35,35.76,145.0,0.55,0.79,"31km ENE of Namie, Japan",6.8,9.0,0.14,16.0,4.86,2017-07-11,12:33:33,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
31.39,130.62,23.91,49.0,0.19,0.62,"12km SW of Tarumizu, Japan",4.8,4.8,0.04,222.0,5.54,2017-07-11,02:56:36,346736850.45,0.0,2060.95,12882495516931.32,2.5703957827688643e+17,Medium,37.346328478055185
28.92,139.46,424.4,65.0,3.02,0.7,"Bonin Islands, Japan region",9.9,6.4,0.04,216.0,4.94,2017-07-09,20:09:39,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
31.23,131.07,59.06,120.0,0.6,0.73,"26km S of Shibushi, Japan",6.0,6.6,0.17,10.0,4.86,2017-07-09,17:02:13,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
29.5,140.93,85.9,114.0,2.64,1.44,"296km NNW of Chichi-shima, Japan",9.5,8.5,0.11,25.0,4.86,2017-07-08,20:21:55,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
44.25,147.64,92.23,135.0,3.63,0.82,"88km NE of Shikotan, Russia",8.9,6.7,0.04,224.0,4.94,2017-07-08,17:42:23,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
28.69,128.61,43.92,95.0,1.88,1.1,"92km WNW of Naze, Japan",7.8,9.0,0.08,45.0,5.03,2017-07-08,14:45:15,107151930.52,0.01,1145.69,2213094709605.63,4.415704473533121e+16,Medium,67.18122408601944
37.43,141.63,39.18,106.0,0.8,0.79,"56km E of Namie, Japan",7.1,6.8,0.07,55.0,4.86,2017-07-08,11:48:52,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
37.79,141.12,63.77,96.0,0.28,0.84,"34km ESE of Marumori, Japan",6.5,4.7,0.11,8.0,4.8,2017-07-07,12:48:36,63095734.45,0.02,879.16,1000000000000.0,1.9952623149688664e+16,Low,87.54833936466002
37.06,140.66,2.58,156.0,0.82,0.64,"19km W of Iwaki, Japan",4.0,6.8,0.27,4.0,4.86,2017-07-06,16:46:38,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
38.29,143.34,10.0,98.0,2.05,0.95,"165km ESE of Ofunato, Japan",7.0,1.9,0.09,42.0,5.28,2017-07-06,06:42:26,190546071.8,0.01,1527.81,5248074602497.71,1.0471285480508986e+17,Medium,50.37881091797208
31.57,141.91,14.36,107.0,2.35,0.73,"260km SE of Hachijo-jima, Japan",8.4,4.6,0.05,103.0,4.94,2017-07-06,01:14:42,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
29.5,142.66,10.0,139.0,2.43,0.4,"271km N of Chichi-shima, Japan",9.5,1.9,0.12,23.0,5.03,2017-07-02,07:01:56,107151930.52,0.01,1145.69,2213094709605.63,4.415704473533121e+16,Medium,67.18122408601944
32.96,131.11,15.41,106.0,0.26,0.81,"25km ENE of Ozu, Japan",3.8,4.3,0.09,38.0,4.86,2017-07-01,15:58:24,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
42.81,141.93,36.73,48.0,1.21,0.97,"22km E of Chitose, Japan",5.8,5.1,0.03,350.0,5.54,2017-07-01,14:45:53,346736850.45,0.0,2060.95,12882495516931.32,2.5703957827688643e+17,Medium,37.346328478055185
28.61,128.67,53.14,96.0,1.8,0.83,"84km WNW of Naze, Japan",7.5,7.9,0.08,48.0,4.94,2017-06-30,15:22:28,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
28.6,128.63,40.96,112.0,1.79,0.85,"87km WNW of Naze, Japan",9.9,9.8,0.12,20.0,4.86,2017-06-30,14:38:13,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
25.58,125.37,92.87,82.0,2.4,1.18,"86km N of Hirara, Japan",7.1,5.5,0.07,18.0,5.2,2017-06-30,14:04:02,158489319.25,0.01,1393.38,3981071705534.99,7.943282347242789e+16,Medium,55.23926771917663
28.75,128.53,21.68,94.0,3.21,0.67,"102km WNW of Naze, Japan",7.5,6.1,0.06,94.0,5.03,2017-06-29,06:52:49,107151930.52,0.01,1145.69,2213094709605.63,4.415704473533121e+16,Medium,67.18122408601944
28.62,128.5,43.53,113.0,1.79,0.63,"100km WNW of Naze, Japan",8.6,8.7,0.12,21.0,4.86,2017-06-29,03:41:54,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
28.61,128.46,10.0,132.0,1.78,0.8,"103km WNW of Naze, Japan",9.6,1.9,0.16,11.0,4.86,2017-06-29,00:30:40,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
43.8,147.87,61.0,29.0,3.83,0.72,"92km E of Shikotan, Russia",7.7,1.9,0.06,28.0,5.5,2017-06-28,12:07:32,316227766.02,0.0,1968.19,11220184543019.65,2.238721138568347e+17,Medium,39.1064067142579
48.65,157.58,33.34,175.0,4.43,0.72,"249km SSE of Severo-Kuril'sk, Russia",10.5,6.8,0.1,32.0,4.94,2017-06-27,01:43:48,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
48.28,154.39,62.33,181.0,5.27,1.08,"295km SSW of Severo-Kuril'sk, Russia",13.0,8.9,0.16,11.0,4.86,2017-06-26,18:18:49,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
25.51,142.69,10.0,114.0,1.64,0.87,"158km ENE of Iwo Jima, Japan",5.5,1.9,0.11,26.0,4.86,2017-06-25,15:09:42,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
35.69,137.7,10.0,107.0,0.29,0.76,"22km NNW of Iida, Japan",5.7,1.8,0.04,196.0,5.03,2017-06-25,06:17:14,107151930.52,0.01,1145.69,2213094709605.63,4.415704473533121e+16,Medium,67.18122408601944
35.86,137.57,10.0,39.0,0.31,0.63,"35km W of Ina, Japan",4.6,1.5,0.07,21.0,5.2,2017-06-24,22:02:16,158489319.25,0.01,1393.38,3981071705534.99,7.943282347242789e+16,Medium,55.23926771917663
39.26,141.83,39.83,134.0,1.61,0.75,"5km W of Kamaishi, Japan",7.0,5.8,0.06,28.0,4.6,2017-06-22,23:59:00,39810717.06,0.03,698.34,501187233627.27,1e+16,Low,110.21682918655014
46.21,152.27,9.55,73.0,6.6,0.81,Kuril Islands,8.7,4.1,0.03,424.0,5.28,2017-06-22,22:36:19,190546071.8,0.01,1527.81,5248074602497.71,1.0471285480508986e+17,Medium,50.37881091797208
32.47,141.44,35.44,113.0,1.51,0.58,"167km ESE of Hachijo-jima, Japan",7.2,6.2,0.04,250.0,5.2,2017-06-22,22:04:35,158489319.25,0.01,1393.38,3981071705534.99,7.943282347242789e+16,Medium,55.23926771917663
45.08,149.68,72.55,55.0,5.15,0.7,"142km E of Kuril'sk, Russia",8.5,5.1,0.02,556.0,5.62,2017-06-22,02:41:56,416869383.47,0.0,2259.79,16982436524617.46,3.3884415613920346e+17,Medium,34.060256382132636
30.19,140.74,17.33,103.0,3.02,1.25,"Izu Islands, Japan region",8.8,4.7,0.09,33.0,4.86,2017-06-21,22:39:40,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
32.87,132.04,36.76,89.0,1.01,1.05,"15km SE of Saiki, Japan",4.7,5.9,0.09,13.0,5.0,2017-06-20,14:27:41,100000000.0,0.01,1106.8,1995262314968.88,3.981071705534986e+16,Medium,69.54211786057272
26.72,129.62,10.0,75.0,1.21,0.64,"164km E of Nago, Japan",5.3,1.8,0.07,68.0,5.11,2017-06-19,20:32:25,128824955.17,0.01,1256.23,2917427014001.17,5.821032177708721e+16,Medium,61.270004567648044
37.08,140.64,10.0,99.0,0.8,1.13,"19km ESE of Ishikawa, Japan",3.8,1.9,0.07,63.0,4.86,2017-06-18,20:51:28,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
25.55,142.76,36.23,102.0,1.63,0.67,"167km ENE of Iwo Jima, Japan",10.3,7.2,0.07,63.0,5.11,2017-06-18,11:18:55,128824955.17,0.01,1256.23,2917427014001.17,5.821032177708721e+16,Medium,61.270004567648044
27.88,139.58,516.91,41.0,2.44,0.61,"274km WNW of Chichi-shima, Japan",9.6,6.9,0.03,266.0,4.94,2017-06-16,19:05:59,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
31.87,131.78,31.36,121.0,1.18,1.02,"33km E of Miyazaki-shi, Japan",6.8,5.4,0.07,60.0,5.03,2017-06-16,13:39:52,107151930.52,0.01,1145.69,2213094709605.63,4.415704473533121e+16,Medium,67.18122408601944
25.51,142.74,10.0,122.0,1.65,0.72,"162km ENE of Iwo Jima, Japan",10.4,1.9,0.06,75.0,5.03,2017-06-14,19:52:50,107151930.52,0.01,1145.69,2213094709605.63,4.415704473533121e+16,Medium,67.18122408601944
28.03,139.74,438.2,26.0,2.37,0.7,"266km WNW of Chichi-shima, Japan",10.5,6.5,0.04,215.0,4.94,2017-06-13,14:31:57,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
25.43,143.18,10.0,143.0,1.88,1.04,"Volcano Islands, Japan region",6.6,1.9,0.14,16.0,4.86,2017-06-13,11:06:30,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
35.74,140.13,70.24,166.0,1.75,0.44,"8km SE of Shiroi, Japan",5.0,7.9,0.11,25.0,4.86,2017-06-12,19:04:22,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
28.91,142.26,25.73,133.0,1.81,0.72,"202km N of Chichi-shima, Japan",9.8,6.4,0.13,17.0,4.86,2017-06-11,16:53:31,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
25.76,124.92,127.26,49.0,2.15,0.64,"112km NNW of Hirara, Japan",6.0,5.4,0.05,131.0,5.03,2017-06-10,22:13:33,107151930.52,0.01,1145.69,2213094709605.63,4.415704473533121e+16,Medium,67.18122408601944
42.36,144.9,26.55,150.0,1.34,0.81,"81km SSE of Kushiro, Japan",8.3,5.8,0.09,13.0,4.6,2017-06-10,07:31:11,39810717.06,0.03,698.34,501187233627.27,1e+16,Low,110.21682918655014
40.22,142.67,15.47,84.0,1.35,1.41,"89km NE of Miyako, Japan",5.2,4.6,0.05,134.0,5.03,2017-06-09,19:34:12,107151930.52,0.01,1145.69,2213094709605.63,4.415704473533121e+16,Medium,67.18122408601944
32.99,130.07,11.87,104.0,0.69,0.78,"12km S of Kashima, Japan",5.3,5.7,0.1,31.0,5.03,2017-06-09,14:36:26,107151930.52,0.01,1145.69,2213094709605.63,4.415704473533121e+16,Medium,67.18122408601944
35.59,140.69,38.97,109.0,2.23,0.81,"14km SSE of Asahi, Japan",3.6,5.4,0.07,22.0,5.0,2017-06-08,00:25:29,100000000.0,0.01,1106.8,1995262314968.88,3.981071705534986e+16,Medium,69.54211786057272
24.93,142.17,10.0,31.0,2.16,1.37,"86km E of Iwo Jima, Japan",7.9,1.7,0.05,152.0,5.45,2017-06-04,18:46:08,281838293.13,0.0,1858.1,9440608762859.26,1.8836490894897942e+17,Medium,41.42360699037582
35.37,140.65,18.48,128.0,2.14,0.59,"27km ENE of Ohara, Japan",6.1,5.3,0.11,25.0,4.86,2017-06-04,02:09:56,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
35.35,140.48,22.39,125.0,2.0,0.61,"14km NE of Ohara, Japan",4.3,5.3,0.08,48.0,4.86,2017-06-04,00:56:12,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
50.82,157.34,44.0,35.0,2.31,1.06,"87km E of Severo-Kuril'sk, Russia",4.9,1.8,0.07,20.0,5.3,2017-06-03,11:47:23,199526231.5,0.01,1563.39,5623413251903.49,1.1220184543019562e+17,Medium,49.23204917653732
24.37,126.23,10.0,47.0,2.93,0.99,"106km ESE of Hirara, Japan",6.1,1.8,0.04,170.0,5.36,2017-06-02,17:26:28,229086765.28,0.0,1675.21,6918309709189.36,1.3803842646028867e+17,Medium,45.946021631052396
31.51,140.24,83.24,62.0,1.64,0.67,"179km SSE of Hachijo-jima, Japan",6.8,3.3,0.04,218.0,4.94,2017-06-02,10:15:54,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
32.51,140.75,63.27,105.0,0.99,0.63,"109km SE of Hachijo-jima, Japan",7.2,5.2,0.08,14.0,4.7,2017-06-02,00:55:21,50118723.36,0.02,783.55,707945784384.14,1.4125375446227496e+16,Low,98.23085241063954
46.22,142.13,17.37,114.0,0.86,0.59,"31km SE of Shebunino, Russia",7.0,5.0,0.05,110.0,4.86,2017-05-31,07:52:05,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
24.4,126.24,10.0,93.0,2.95,1.06,"106km ESE of Hirara, Japan",7.4,1.9,0.05,152.0,5.28,2017-05-30,06:20:14,190546071.8,0.01,1527.81,5248074602497.71,1.0471285480508986e+17,Medium,50.37881091797208
48.28,154.16,51.1,132.0,5.33,0.83,Kuril Islands,8.9,4.2,0.06,89.0,4.86,2017-05-28,16:57:00,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
35.84,139.54,129.48,137.0,1.29,0.84,"2km SE of Oi, Japan",6.0,6.3,0.08,45.0,4.86,2017-05-28,06:18:22,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
35.98,135.53,10.0,61.0,1.37,0.96,"53km W of Asahi, Japan",5.9,1.9,0.09,36.0,5.11,2017-05-27,13:50:04,128824955.17,0.01,1256.23,2917427014001.17,5.821032177708721e+16,Medium,61.270004567648044
36.83,138.37,1.61,123.0,0.31,0.48,"2km SSE of Iiyama, Japan",4.3,3.7,0.09,39.0,4.94,2017-05-27,11:59:40,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
42.02,142.66,66.3,109.0,0.37,0.75,"42km SE of Shizunai, Japan",4.5,7.7,0.07,59.0,4.94,2017-05-25,17:33:23,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
32.41,131.06,126.35,103.0,0.73,0.69,"36km NE of Hitoyoshi, Japan",6.9,6.0,0.09,37.0,4.86,2017-05-24,14:35:00,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
30.83,131.39,21.22,95.0,1.05,0.76,"38km ENE of Nishinoomote, Japan",6.7,5.3,0.08,51.0,4.94,2017-05-23,14:16:54,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
35.89,140.19,73.47,131.0,1.73,0.74,"1km S of Ryugasaki, Japan",3.5,7.4,0.1,27.0,4.86,2017-05-23,09:23:16,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
43.92,147.72,54.0,58.0,3.7,0.77,"81km E of Shikotan, Russia",7.7,1.8,0.07,20.0,5.5,2017-05-22,11:00:57,316227766.02,0.0,1968.19,11220184543019.65,2.238721138568347e+17,Medium,39.1064067142579
39.91,143.87,10.0,154.0,2.17,0.55,"166km E of Miyako, Japan",5.9,1.8,0.12,22.0,4.94,2017-05-21,05:05:30,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
39.94,143.59,10.0,124.0,2.1,0.93,"144km ENE of Miyako, Japan",7.3,1.8,0.09,12.0,4.8,2017-05-20,14:40:46,63095734.45,0.02,879.16,1000000000000.0,1.9952623149688664e+16,Low,87.54833936466002
39.95,143.56,11.19,134.0,2.08,0.62,"141km ENE of Miyako, Japan",7.9,1.7,0.09,13.0,4.9,2017-05-20,11:26:28,79432823.47,0.01,986.43,1412537544622.76,2.8183829312644492e+16,Low,78.02753959080471
45.19,150.8,32.09,138.0,5.87,0.57,"229km E of Kuril'sk, Russia",9.7,5.2,0.04,177.0,5.11,2017-05-20,01:21:42,128824955.17,0.01,1256.23,2917427014001.17,5.821032177708721e+16,Medium,61.270004567648044
43.98,150.45,10.0,170.0,5.67,0.58,"246km ESE of Kuril'sk, Russia",15.0,2.0,0.2,7.0,4.86,2017-05-19,21:41:16,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
25.46,143.23,6.93,152.0,1.88,0.75,"205km ENE of Iwo Jima, Japan",11.5,6.9,0.24,6.0,4.86,2017-05-16,19:25:34,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
27.23,130.04,10.0,12.0,1.63,0.94,"138km SSE of Naze, Japan",6.3,1.7,0.05,44.0,5.5,2017-05-15,07:05:36,316227766.02,0.0,1968.19,11220184543019.65,2.238721138568347e+17,Medium,39.1064067142579
27.26,130.05,10.0,81.0,1.64,0.79,"134km SSE of Naze, Japan",5.5,1.9,0.06,86.0,4.94,2017-05-15,07:03:30,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
47.6,154.28,46.47,138.0,5.93,0.7,Kuril Islands,9.3,6.0,0.07,60.0,4.86,2017-05-12,04:39:52,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
24.71,125.48,38.38,89.0,2.26,1.04,"22km ESE of Hirara, Japan",2.7,8.6,0.06,82.0,4.86,2017-05-11,20:54:26,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
32.73,130.61,10.0,91.0,0.46,1.44,"7km NW of Uto, Japan",4.8,1.9,0.1,30.0,5.11,2017-05-11,11:21:26,128824955.17,0.01,1256.23,2917427014001.17,5.821032177708721e+16,Medium,61.270004567648044
50.12,155.54,107.85,124.0,3.28,0.82,"74km SSW of Severo-Kuril'sk, Russia",9.2,7.5,0.06,82.0,5.2,2017-05-11,08:31:22,158489319.25,0.01,1393.38,3981071705534.99,7.943282347242789e+16,Medium,55.23926771917663
24.27,126.34,10.0,97.0,3.04,0.8,"121km ESE of Hirara, Japan",6.6,1.8,0.13,17.0,4.86,2017-05-10,10:42:33,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
25.74,125.13,116.83,27.0,2.3,0.98,"104km N of Hirara, Japan",5.5,3.8,0.08,17.0,5.1,2017-05-09,19:15:49,125892541.18,0.01,1241.85,2818382931264.45,5.623413251903491e+16,Medium,61.979477783042945
24.36,126.33,10.0,97.0,3.02,0.75,"116km ESE of Hirara, Japan",5.0,1.9,0.08,46.0,5.03,2017-05-09,02:06:20,107151930.52,0.01,1145.69,2213094709605.63,4.415704473533121e+16,Medium,67.18122408601944
24.45,126.13,10.0,129.0,2.84,0.71,"94km ESE of Hirara, Japan",7.7,1.9,0.18,9.0,4.86,2017-05-09,02:05:18,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
24.45,126.32,10.0,42.0,2.96,0.83,"111km ESE of Hirara, Japan",6.0,1.7,0.04,62.0,6.0,2017-05-09,01:54:14,1000000000.0,0.0,3500.0,63095734448019.43,1.2589254117941714e+18,High,21.991148575128552
